Timestamp,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temperature_C,Humidity_pct,WindSpeed_ms,WindDirection_deg,SolarRadiation_Wm2,Pressure_mmHg,AQI,AQI_Category
2023-02-11 01:00:00,vishakhapattanam,59.5,175.75,41.375,40.25,55.05,23.075,5.425,1.155,14.2,2.775,11.25,23.425,83.25,0.825,330.75,8.0,750.25,151.0,Moderate
2023-02-12 11:00:00,vishakhapattanam,122.0,261.5,21.425,36.675,36.95,54.55,7.75,2.67,14.225,5.025,12.3,29.3,75.25,4.1,198.25,413.5,751.0,302.5,Very Poor
2023-02-13 22:00:00,vishakhapattanam,56.25,190.75,21.35,47.425,42.6,11.975,11.175,2.07,14.0,2.25,8.85,24.425,67.0,0.525,266.5,7.0,751.0,160.9,Moderate
2023-02-15 09:00:00,vishakhapattanam,78.25,210.25,46.05,42.725,60.15,15.65,0.95,1.312,14.15,6.2,31.75,29.05,70.25,1.575,281.5,285.5,751.0,173.8,Moderate
2023-02-16 19:00:00,vishakhapattanam,49.75,122.75,20.75,34.675,35.325,14.1,7.675,1.04,14.3,2.375,6.95,25.525,77.0,2.125,315.25,7.0,749.0,116.0,Moderate
2023-02-18 06:00:00,vishakhapattanam,49.5,131.25,16.9,29.75,29.575,13.075,3.275,0.428,13.625,1.2,4.725,24.5,78.25,2.375,270.5,11.75,750.0,121.6,Moderate
2023-02-19 17:00:00,vishakhapattanam,18.5,62.25,15.0,25.6,25.8,12.125,0.1,1.445,14.15,0.5,2.575,26.4,73.5,2.975,280.25,19.5,749.0,72.8,Satisfactory
2023-02-21 03:00:00,vishakhapattanam,29.0,80.0,28.1,30.775,39.2,10.675,1.825,0.0,16.175,1.525,12.525,23.475,84.75,1.65,251.25,7.25,749.0,80.4,Satisfactory
2023-02-22 14:00:00,vishakhapattanam,38.0,105.25,10.975,27.375,23.475,12.475,1.65,2.022,13.875,1.175,6.8,31.125,67.75,3.8,256.0,306.25,748.25,104.5,Moderate
2023-02-24 01:00:00,vishakhapattanam,68.5,138.0,20.75,30.45,33.05,12.275,1.15,0.572,13.95,1.675,6.45,24.05,82.5,1.825,261.75,7.0,749.25,129.0,Moderate
2023-02-25 11:00:00,vishakhapattanam,46.25,139.25,12.0,20.2,20.5,22.075,7.325,0.578,13.925,3.05,21.475,30.55,71.5,3.075,234.75,423.0,752.0,126.9,Moderate
2023-02-26 22:00:00,vishakhapattanam,45.5,138.75,45.075,42.725,59.4,15.275,14.75,0.805,13.725,3.3,9.1,25.0,81.5,1.05,285.5,7.0,754.0,126.6,Moderate
2023-02-28 09:00:00,vishakhapattanam,89.0,276.0,77.9,51.225,90.575,15.375,0.2,1.1,13.9,5.725,30.125,31.55,63.25,1.05,273.5,291.0,755.0,226.7,Poor
2023-03-01 19:00:00,vishakhapattanam,70.5,160.25,30.125,64.35,58.725,13.475,6.2,0.735,13.9,2.7,10.725,27.2,64.75,0.825,331.0,7.0,753.0,140.8,Moderate
2023-03-03 06:00:00,vishakhapattanam,127.0,377.5,123.775,65.875,135.675,14.2,5.675,1.55,13.75,6.875,36.7,21.025,65.5,0.6,228.75,13.25,753.5,335.0,Very Poor
2023-03-04 17:00:00,vishakhapattanam,59.0,124.0,10.3,22.4,20.325,21.15,3.687,0.542,13.225,1.35,4.8,31.0,56.5,2.15,173.25,40.25,751.0,116.8,Moderate
2023-03-06 03:00:00,vishakhapattanam,73.0,232.75,45.425,39.625,58.025,17.375,0.1,0.565,22.6,5.55,41.4,24.6,66.75,1.55,261.0,7.0,751.0,188.6,Moderate
2023-03-07 14:00:00,vishakhapattanam,51.5,137.75,11.15,29.425,24.75,13.9,0.775,0.908,14.2,3.2,18.775,30.6,68.0,3.95,180.5,277.5,750.0,125.9,Moderate
2023-03-09 01:00:00,vishakhapattanam,59.0,180.5,54.6,78.625,86.225,10.4,11.575,0.642,13.975,4.025,16.325,23.475,76.5,0.425,244.0,8.0,751.0,154.1,Moderate
2023-03-10 11:00:00,vishakhapattanam,45.75,148.5,5.45,29.025,19.825,20.05,13.3,1.648,14.05,2.35,8.275,35.075,44.0,2.675,133.25,319.75,751.0,133.0,Moderate
2023-03-12 09:00:00,vishakhapattanam,110.75,263.5,19.725,54.9,45.225,24.925,21.475,1.262,14.125,5.8,19.775,33.375,56.25,1.45,208.25,336.25,752.75,269.5,Poor
2023-03-13 19:00:00,vishakhapattanam,69.25,143.25,17.65,81.05,57.475,9.775,13.5,1.065,13.325,3.025,10.575,28.3,57.75,1.4,203.0,7.0,748.75,131.5,Moderate
2023-03-15 06:00:00,vishakhapattanam,107.0,299.25,35.775,49.525,55.425,16.125,10.25,0.405,14.575,7.225,60.9,23.35,82.0,0.975,278.75,17.75,748.25,257.1,Poor
2023-03-16 17:00:00,vishakhapattanam,32.0,80.25,17.95,30.3,30.7,11.5,13.5,1.38,14.325,1.65,5.625,28.45,77.0,3.125,266.0,21.25,747.5,80.6,Satisfactory
2023-03-18 03:00:00,vishakhapattanam,34.5,102.5,57.675,49.9,73.425,14.975,13.15,1.28,16.825,4.4,20.65,22.275,74.25,0.7,270.0,7.75,748.25,102.6,Moderate
2023-03-19 14:00:00,vishakhapattanam,1.0,32.0,11.15,28.95,24.45,14.0,9.7,0.0,15.55,0.7,2.85,27.2,64.5,2.25,185.5,190.5,747.0,36.2,Good
2023-03-21 01:00:00,vishakhapattanam,20.75,82.0,36.1,35.725,48.325,13.525,17.025,0.65,17.25,1.875,11.05,21.075,86.0,1.4,275.5,7.25,747.0,82.4,Satisfactory
2023-03-22 11:00:00,vishakhapattanam,22.0,55.75,21.725,32.45,34.9,15.05,16.075,1.572,17.85,1.65,10.5,32.1,70.5,3.525,289.75,448.25,748.75,79.1,Satisfactory
2023-03-23 22:00:00,vishakhapattanam,32.25,194.5,55.825,39.875,66.6,11.575,13.975,0.59,27.525,3.775,19.475,24.925,77.0,2.15,244.0,8.0,748.0,163.4,Moderate
2023-03-25 09:00:00,vishakhapattanam,42.25,122.5,55.2,37.375,64.775,14.575,22.025,0.5,21.642,2.825,12.475,32.025,72.5,1.325,290.25,232.25,750.0,115.8,Moderate
2023-03-26 19:00:00,vishakhapattanam,30.5,87.25,43.075,34.725,53.5,12.275,24.85,1.378,55.2,3.125,6.325,28.6,76.5,1.875,331.25,7.75,747.0,87.5,Satisfactory
2023-03-28 06:00:00,vishakhapattanam,42.0,174.25,43.6,37.175,55.225,14.55,15.5,0.0,18.6,5.75,9.375,27.55,83.0,0.925,271.75,23.5,747.0,150.0,Moderate
2023-03-29 17:00:00,vishakhapattanam,25.25,60.0,19.775,29.25,31.625,12.275,11.625,0.0,17.525,0.975,4.375,29.475,75.25,3.15,312.0,11.0,747.0,60.8,Satisfactory
2023-03-31 03:00:00,vishakhapattanam,24.25,103.75,33.025,31.025,43.375,12.6,12.525,0.74,20.7,1.2,4.575,26.025,82.5,2.05,318.75,8.0,746.0,103.5,Moderate
2023-04-01 14:00:00,vishakhapattanam,27.75,61.0,13.825,27.875,26.075,13.875,13.35,0.562,19.375,1.45,3.5,31.3,70.25,3.675,302.5,118.25,746.5,61.8,Satisfactory
2023-04-03 05:00:00,vishakhapattanam,18.0,61.0,30.175,33.675,42.4,13.125,13.825,0.605,18.875,2.9,50.85,25.825,82.75,2.275,260.25,7.0,746.0,61.8,Satisfactory
2023-04-04 15:00:00,vishakhapattanam,13.0,47.0,11.7,31.0,26.0,12.8,11.0,0.43,21.7,0.8,3.4,33.3,72.0,3.4,317.0,284.0,746.0,47.0,Good
2023-04-06 02:00:00,vishakhapattanam,28.0,69.0,35.6,29.8,44.825,10.45,11.65,0.0,18.325,1.4,7.975,27.85,83.0,2.0,268.5,7.0,747.0,69.6,Satisfactory
2023-04-07 12:00:00,vishakhapattanam,36.5,99.0,14.725,23.225,25.25,15.625,14.225,0.47,22.675,2.7,7.5,33.45,70.75,3.35,199.75,507.5,750.0,99.0,Satisfactory
2023-04-08 23:00:00,vishakhapattanam,42.0,174.0,36.2,43.825,52.75,12.5,28.975,1.74,19.25,4.325,12.325,27.65,82.0,1.725,283.75,7.25,751.0,149.8,Moderate
2023-04-10 10:00:00,vishakhapattanam,103.25,148.0,14.4,35.375,30.475,21.175,10.2,0.348,22.025,3.6,33.6,38.425,60.0,2.575,188.75,500.75,750.0,244.7,Poor
2023-04-11 20:00:00,vishakhapattanam,51.75,166.0,24.25,38.075,40.0,13.425,15.25,1.152,19.725,3.85,11.625,32.2,69.25,2.55,263.75,7.0,749.0,144.6,Moderate
2023-04-13 07:00:00,vishakhapattanam,68.0,183.75,35.825,43.575,52.325,16.125,14.175,0.648,18.25,3.95,47.425,33.575,65.25,0.825,257.75,144.75,748.0,156.3,Moderate
2023-04-14 18:00:00,vishakhapattanam,60.25,232.0,22.0,49.9,44.4,15.7,16.25,1.455,18.175,4.225,9.725,34.0,65.75,2.05,289.75,7.25,745.75,188.1,Moderate
2023-04-16 04:00:00,vishakhapattanam,107.0,196.75,14.85,32.575,29.4,12.575,14.1,1.64,19.7,1.825,10.325,29.95,82.0,2.5,259.5,9.0,744.5,257.1,Poor
2023-04-17 15:00:00,vishakhapattanam,72.75,207.25,13.125,32.85,28.125,15.325,12.5,0.802,19.1,3.45,6.725,38.175,62.0,3.325,210.0,226.5,745.0,171.8,Moderate
2023-04-19 04:00:00,vishakhapattanam,56.75,158.5,21.35,30.45,33.55,12.05,5.25,0.498,15.725,3.1,20.95,28.975,72.0,2.05,253.5,8.0,745.0,139.6,Moderate
2023-04-20 14:00:00,vishakhapattanam,76.25,268.0,12.925,35.675,29.525,17.375,23.3,1.315,19.4,5.3,43.525,40.7,54.75,3.45,281.25,250.5,742.0,218.8,Poor
2023-04-22 01:00:00,vishakhapattanam,69.0,133.0,26.475,35.725,40.525,12.575,12.125,0.64,18.925,3.775,35.95,28.425,83.75,2.0,281.75,8.0,744.0,130.7,Moderate
2023-04-23 12:00:00,vishakhapattanam,20.0,62.0,14.475,24.375,25.6,12.7,14.425,0.375,32.175,1.05,2.95,32.425,56.25,3.5,199.0,444.25,747.0,62.8,Satisfactory
2023-04-24 22:00:00,vishakhapattanam,20.75,49.75,8.625,12.175,13.475,21.275,9.0,0.165,37.175,0.8,3.6,30.4,80.0,1.525,145.25,7.0,748.25,49.8,Good
2023-04-26 09:00:00,vishakhapattanam,39.0,118.0,23.75,30.3,35.45,18.45,19.5,0.53,17.45,2.85,11.5,35.3,65.0,2.3,179.5,385.0,748.5,112.9,Moderate
2023-04-27 20:00:00,vishakhapattanam,36.25,136.0,40.15,38.75,53.25,17.1,0.8,6.718,18.0,2.925,14.725,29.075,62.75,1.625,302.75,9.75,747.5,159.4,Moderate
2023-04-29 06:00:00,vishakhapattanam,41.25,93.5,39.675,31.5,49.0,11.05,13.7,0.17,17.65,3.85,47.525,29.1,82.5,1.025,305.25,78.25,747.25,93.6,Satisfactory
2023-04-30 17:00:00,vishakhapattanam,22.25,55.5,17.45,29.225,29.7,13.1,3.175,0.24,19.05,0.65,2.975,32.475,68.75,2.65,284.25,31.5,744.0,56.4,Satisfactory
2023-05-02 03:00:00,vishakhapattanam,41.25,180.0,79.075,46.425,89.025,16.65,19.925,0.778,18.95,3.125,12.65,22.125,84.5,0.9,259.0,9.5,746.0,153.8,Moderate
2023-05-03 14:00:00,vishakhapattanam,24.0,54.0,21.325,29.575,33.075,14.85,11.225,0.248,18.45,1.6,6.275,25.3,84.0,1.75,300.75,111.0,748.0,54.9,Satisfactory
2023-05-05 01:00:00,vishakhapattanam,20.5,117.75,32.125,37.4,46.025,15.15,14.85,0.252,19.05,2.2,24.375,27.825,80.0,1.125,280.25,8.75,746.5,112.7,Moderate
2023-05-06 11:00:00,vishakhapattanam,22.5,60.0,8.65,35.025,25.725,16.9,18.35,0.448,19.25,1.925,10.275,35.825,67.5,3.7,241.75,511.0,745.0,60.8,Satisfactory
2023-05-07 22:00:00,vishakhapattanam,28.25,88.0,23.25,39.975,40.15,15.5,14.475,0.758,20.175,3.9,18.625,30.875,81.75,2.25,280.75,7.5,745.0,88.2,Satisfactory
2023-05-09 09:00:00,vishakhapattanam,67.0,127.0,27.9,43.1,45.575,18.025,11.675,0.218,19.7,2.475,17.35,35.05,71.5,1.975,282.5,259.75,747.0,124.1,Moderate
2023-05-10 19:00:00,vishakhapattanam,27.25,45.0,12.075,26.875,24.1,19.775,15.125,0.462,17.275,2.15,5.65,31.65,78.0,1.775,246.5,7.0,744.5,45.4,Good
2023-05-12 06:00:00,vishakhapattanam,26.0,95.25,35.75,39.075,49.85,16.775,13.95,0.218,19.2,1.425,9.95,30.5,77.5,1.25,318.5,68.0,745.0,95.3,Satisfactory
2023-05-13 17:00:00,vishakhapattanam,23.25,84.0,10.025,23.9,20.85,17.925,0.2,0.562,19.475,1.225,3.825,33.375,73.75,2.775,179.25,52.75,742.0,84.3,Satisfactory
2023-05-15 03:00:00,vishakhapattanam,69.5,206.75,15.875,45.7,37.225,25.95,10.6,0.305,25.6,4.45,7.55,30.85,83.75,1.275,288.75,7.0,741.0,171.5,Moderate
2023-05-16 14:00:00,vishakhapattanam,33.5,98.0,9.875,25.4,21.525,22.375,16.3,0.57,20.525,1.125,3.875,37.0,76.25,3.675,181.25,342.0,743.0,98.0,Satisfactory
2023-05-18 01:00:00,vishakhapattanam,34.5,104.25,13.375,34.025,28.95,21.675,5.45,0.042,19.55,1.45,3.075,32.275,80.5,2.275,309.75,7.0,747.0,103.8,Moderate
2023-05-19 11:00:00,vishakhapattanam,46.5,153.5,10.55,34.6,26.975,23.475,7.3,0.228,19.55,2.0,5.675,39.6,61.25,3.575,314.0,508.25,747.25,136.3,Moderate
2023-05-20 22:00:00,vishakhapattanam,65.875,112.0,17.55,33.0,32.238,22.5,15.792,0.56,18.05,1.677,3.836,32.574,80.611,2.527,315.636,15.231,747.0,120.4,Moderate
2023-05-22 12:00:00,vishakhapattanam,40.75,105.5,16.75,32.2,31.675,19.575,12.6,0.605,20.3,2.125,7.975,38.825,64.5,3.9,260.75,514.25,747.25,104.6,Moderate
2023-05-23 22:00:00,vishakhapattanam,34.25,86.25,26.175,38.7,41.875,25.55,9.7,0.555,18.6,1.325,5.025,30.625,77.75,1.85,267.25,6.0,747.0,86.5,Satisfactory
2023-05-25 09:00:00,vishakhapattanam,50.0,134.0,9.85,38.75,28.65,30.55,13.85,0.745,19.675,1.175,5.525,38.825,62.75,3.675,301.75,414.0,746.0,123.4,Moderate
2023-05-26 20:00:00,vishakhapattanam,45.25,121.25,26.975,43.9,45.3,19.125,13.65,0.442,20.15,0.675,3.25,30.65,80.25,2.375,272.5,7.0,745.0,115.0,Moderate
2023-05-28 06:00:00,vishakhapattanam,61.75,115.0,13.025,30.2,26.65,21.1,6.625,0.218,19.875,0.025,0.05,31.125,84.75,1.425,228.25,74.5,745.25,110.9,Moderate
2023-05-29 17:00:00,vishakhapattanam,42.0,96.0,11.8,31.65,26.45,20.65,2.05,1.278,20.2,1.15,1.6,33.975,75.75,2.425,299.75,46.75,745.75,96.1,Satisfactory
2023-05-31 03:00:00,vishakhapattanam,44.25,164.75,28.9,41.85,45.8,30.05,15.95,0.49,29.1,0.65,2.45,29.125,72.75,1.175,295.5,7.0,745.0,143.7,Moderate
2023-06-01 14:00:00,vishakhapattanam,50.25,134.25,12.875,35.6,29.4,28.675,14.125,0.345,19.725,0.0,0.0,38.075,67.0,3.4,234.25,310.0,742.0,123.6,Moderate
2023-06-03 01:00:00,vishakhapattanam,53.622,149.419,21.108,40.616,38.759,27.354,19.269,1.283,17.736,1.268,2.98,33.499,81.284,2.026,291.838,70.0,743.568,133.6,Moderate
2023-06-04 14:00:00,vishakhapattanam,29.75,85.5,10.425,30.175,24.5,24.0,15.45,0.445,20.0,0.0,0.0,36.3,75.25,4.025,228.0,302.75,742.25,85.8,Satisfactory
2023-06-06 01:00:00,vishakhapattanam,42.25,111.5,11.55,36.825,28.975,19.3,6.25,0.28,19.45,2.275,4.5,32.1,80.5,1.475,306.0,8.0,743.0,108.6,Moderate
2023-06-07 12:00:00,vishakhapattanam,45.5,150.75,13.3,38.45,32.225,22.65,12.0,0.535,19.825,0.55,1.6,41.25,64.25,4.225,273.75,443.0,742.0,134.5,Moderate
2023-06-08 22:00:00,vishakhapattanam,61.75,249.75,23.775,72.6,57.925,21.575,0.97,0.962,22.325,4.225,21.25,37.75,54.75,1.2,325.75,7.0,741.75,199.8,Moderate
2023-06-10 09:00:00,vishakhapattanam,59.5,156.5,11.875,42.475,32.25,28.375,14.525,0.865,16.525,0.0,0.0,42.075,51.5,2.825,285.0,416.0,740.0,138.3,Moderate
2023-06-11 20:00:00,vishakhapattanam,46.75,164.5,16.35,48.975,39.35,17.4,1.1,0.992,20.825,3.35,9.275,37.35,65.25,1.35,314.5,7.0,740.0,143.6,Moderate
2023-06-13 06:00:00,vishakhapattanam,51.0,136.0,32.525,44.325,50.025,21.2,9.7,0.39,11.0,0.0,0.1,33.625,74.0,0.825,264.5,53.75,741.75,124.8,Moderate
2023-06-14 17:00:00,vishakhapattanam,34.75,109.5,7.3,37.675,25.975,31.925,5.225,0.46,8.85,0.083,0.008,35.15,72.0,2.45,278.75,55.0,741.0,107.3,Moderate
2023-06-16 04:00:00,vishakhapattanam,50.75,142.75,16.6,45.8,37.875,21.45,13.175,0.218,,0.0,0.0,32.75,77.0,1.7,291.5,8.0,740.5,129.2,Moderate
2023-06-17 14:00:00,vishakhapattanam,41.0,128.0,6.1,23.8,17.6,20.4,1.6,0.49,36.1,1.2,4.9,39.1,62.0,3.1,210.0,304.0,741.0,119.5,Moderate
2023-06-19 01:00:00,vishakhapattanam,28.25,98.0,5.2,12.425,10.875,26.475,8.175,0.262,8.675,1.475,3.475,32.475,84.75,2.525,166.25,7.0,742.0,98.0,Satisfactory
2023-06-20 12:00:00,vishakhapattanam,40.5,134.0,20.2,31.225,34.925,23.3,9.65,0.385,38.825,1.85,13.4,35.825,70.25,3.575,158.0,493.5,742.25,123.4,Moderate
2023-06-21 22:00:00,vishakhapattanam,35.5,86.5,6.375,30.125,21.225,25.875,8.95,0.312,11.8,1.95,9.2,32.025,81.0,2.95,238.5,8.0,743.25,86.8,Satisfactory
2023-06-23 09:00:00,vishakhapattanam,61.0,158.5,50.4,52.7,69.0,30.225,20.75,1.06,10.65,5.375,45.525,28.975,78.0,1.45,285.0,114.0,744.0,139.6,Moderate
2023-06-24 19:00:00,vishakhapattanam,23.5,71.75,48.375,54.975,68.55,14.65,6.475,0.878,8.675,1.95,6.325,28.2,77.0,1.2,268.5,8.0,741.5,72.3,Satisfactory
2023-06-26 06:00:00,vishakhapattanam,22.75,62.0,16.75,33.55,31.5,17.35,8.35,0.065,7.875,1.4,3.975,26.725,83.0,3.175,274.75,25.75,742.0,62.8,Satisfactory
2023-06-27 17:00:00,vishakhapattanam,15.25,89.5,5.625,34.6,22.95,23.2,5.8,0.235,18.2,1.95,2.65,32.95,73.75,3.1,231.25,48.5,741.0,89.7,Satisfactory
2023-06-29 03:00:00,vishakhapattanam,20.5,88.5,12.625,37.025,29.925,30.225,16.95,0.175,19.775,1.475,1.425,30.45,80.25,2.625,253.25,8.0,744.0,88.7,Satisfactory
2023-06-30 14:00:00,vishakhapattanam,17.5,85.25,5.075,31.7,20.925,17.9,4.0,0.255,17.575,1.7,3.025,38.85,61.0,3.9,194.0,373.5,742.0,85.5,Satisfactory
2023-07-02 01:00:00,vishakhapattanam,38.25,116.5,24.125,45.6,43.875,34.3,10.9,0.718,13.2,3.475,16.9,31.8,79.0,1.25,264.5,8.0,743.0,111.9,Moderate
2023-07-03 11:00:00,vishakhapattanam,49.5,130.0,1.3,22.175,11.95,36.675,15.025,0.325,83.825,2.1,7.75,36.5,68.75,3.15,128.75,494.25,741.75,120.8,Moderate
2023-07-04 22:00:00,vishakhapattanam,29.75,93.75,15.25,40.0,33.675,17.425,8.6,0.572,16.725,2.6,6.975,30.025,76.25,2.675,287.5,8.0,742.0,93.9,Satisfactory
2023-07-06 09:00:00,vishakhapattanam,44.75,77.5,45.95,40.925,59.125,24.3,12.075,0.888,14.5,2.9,11.35,26.625,87.75,2.125,263.75,60.25,742.0,78.0,Satisfactory
2023-07-07 19:00:00,vishakhapattanam,33.75,133.75,22.075,48.525,43.775,20.05,13.825,0.858,67.6,5.825,5.6,30.65,76.0,2.4,245.0,7.0,744.0,123.3,Moderate
2023-07-09 06:00:00,vishakhapattanam,41.5,99.75,31.075,47.85,50.725,18.9,15.5,0.065,12.9,1.625,4.925,30.725,76.5,1.525,295.0,85.25,744.5,99.8,Satisfactory
2023-07-11 05:00:00,vishakhapattanam,37.25,105.75,30.325,46.3,49.3,23.45,19.55,0.508,9.822,1.975,4.825,28.45,78.5,0.8,274.25,9.0,743.0,104.8,Moderate
2023-07-12 15:00:00,vishakhapattanam,25.0,74.0,8.225,36.9,26.325,16.35,6.55,0.188,15.45,0.925,1.75,33.425,71.0,3.525,226.5,167.0,742.0,74.5,Satisfactory
2023-07-14 02:00:00,vishakhapattanam,23.5,92.75,18.175,37.15,34.55,20.0,12.8,0.24,12.3,1.525,14.8,27.05,82.0,2.375,282.5,8.0,744.0,92.9,Satisfactory
2023-07-15 13:00:00,vishakhapattanam,33.0,92.5,11.75,42.825,32.3,20.925,10.325,0.35,10.9,3.45,4.025,33.3,76.0,3.0,186.0,205.0,742.0,92.6,Satisfactory
2023-07-16 23:00:00,vishakhapattanam,34.0,99.0,31.95,44.8,49.8,20.65,19.15,0.495,20.654,2.95,9.5,30.2,72.0,2.0,293.0,8.0,742.0,99.0,Satisfactory
2023-07-18 10:00:00,vishakhapattanam,23.5,58.25,62.975,42.5,73.8,22.35,18.825,1.013,11.525,2.55,8.8,26.35,85.5,1.45,285.0,50.25,740.75,59.1,Satisfactory
2023-07-19 21:00:00,vishakhapattanam,18.25,70.5,27.975,29.975,38.7,15.075,12.125,0.342,17.45,2.4,7.6,27.7,80.5,1.925,266.0,7.0,739.5,71.1,Satisfactory
2023-07-21 07:00:00,vishakhapattanam,22.25,61.5,28.3,29.05,38.45,19.85,17.05,0.54,12.4,1.025,3.725,27.975,80.75,2.475,285.5,115.5,739.5,62.3,Satisfactory
2023-07-22 18:00:00,vishakhapattanam,29.75,56.0,30.525,41.525,46.875,19.975,10.85,0.79,11.9,3.6,9.2,26.55,86.75,2.3,297.5,8.0,741.75,56.9,Satisfactory
2023-07-24 04:00:00,vishakhapattanam,23.5,58.0,21.775,25.825,31.45,15.425,0.55,0.202,13.275,1.475,10.3,26.325,89.0,1.775,289.5,8.0,741.0,58.8,Satisfactory
2023-07-25 15:00:00,vishakhapattanam,20.0,39.75,10.55,27.775,23.35,20.45,7.725,0.388,11.175,1.075,2.775,29.425,81.75,1.675,271.0,51.0,739.0,39.8,Good
2023-07-27 02:00:00,vishakhapattanam,21.25,63.25,19.2,29.125,31.1,19.725,15.7,0.248,11.8,1.575,4.1,26.0,84.0,2.975,259.25,7.0,739.0,64.0,Satisfactory
2023-07-28 12:00:00,vishakhapattanam,15.25,50.75,17.4,27.8,29.7,20.275,11.775,0.42,10.35,1.725,4.875,37.65,62.0,2.925,268.25,491.75,740.0,51.7,Satisfactory
2023-07-29 23:00:00,vishakhapattanam,30.0,69.0,31.475,27.425,40.175,21.25,13.325,0.5,12.275,2.375,10.2,31.825,72.0,1.85,282.5,8.0,742.0,69.6,Satisfactory
2023-07-31 10:00:00,vishakhapattanam,54.5,158.5,67.0,37.425,74.375,10.95,15.525,1.498,10.225,4.375,23.2,31.95,75.25,1.95,294.0,160.5,742.0,139.6,Moderate
2023-08-01 20:00:00,vishakhapattanam,40.5,138.25,77.325,31.1,79.4,7.45,17.25,0.815,10.45,3.35,40.75,31.0,71.75,2.325,299.25,8.0,741.0,126.2,Moderate
2023-08-03 07:00:00,vishakhapattanam,33.0,106.0,45.975,24.525,50.45,9.225,1.0,0.472,31.575,0.975,3.375,30.125,73.0,2.675,249.25,72.5,741.0,105.0,Moderate
2023-08-04 18:00:00,vishakhapattanam,38.0,122.0,20.3,38.0,36.75,6.425,13.175,0.635,12.175,1.75,3.525,32.175,75.0,1.95,236.0,11.75,744.0,115.5,Moderate
2023-08-06 04:00:00,vishakhapattanam,37.75,126.25,24.425,29.4,35.525,5.85,6.675,0.29,26.15,0.0,0.0,29.5,78.75,2.425,245.25,8.0,745.0,118.3,Moderate
2023-08-07 15:00:00,vishakhapattanam,27.75,102.25,16.6,29.4,29.125,16.35,17.325,0.24,10.875,0.0,0.0,38.075,55.0,3.975,287.25,211.0,741.0,102.5,Moderate
2023-08-09 02:00:00,vishakhapattanam,38.0,149.0,29.45,38.5,44.375,13.175,9.9,0.33,10.775,0.0,0.0,31.075,65.5,1.75,281.5,8.0,744.0,133.3,Moderate
2023-08-10 12:00:00,vishakhapattanam,31.75,157.0,20.875,28.6,33.175,9.975,12.85,0.445,11.025,0.0,0.0,38.025,61.5,3.025,160.0,477.5,745.0,138.6,Moderate
2023-08-11 23:00:00,vishakhapattanam,38.0,100.0,15.3,36.9,32.075,9.35,7.725,0.702,10.9,2.675,5.075,30.425,83.0,1.275,278.5,8.0,745.0,100.0,Satisfactory
2023-08-13 10:00:00,vishakhapattanam,31.75,111.5,22.175,30.65,34.3,20.2,12.125,0.87,56.075,0.25,1.025,40.175,55.5,2.0,285.0,476.75,744.0,108.6,Moderate
2023-08-14 23:00:00,vishakhapattanam,39.0,127.0,6.4,,0.725,1.075,74.675,0.0,8.675,0.925,1.75,30.0,80.5,0.825,128.0,9.0,744.0,118.8,Moderate
2023-08-16 10:00:00,vishakhapattanam,29.25,105.25,24.775,27.625,34.85,27.35,25.0,0.588,9.625,0.0,0.0,38.925,59.25,3.025,269.0,443.75,744.75,104.5,Moderate
2023-08-17 20:00:00,vishakhapattanam,24.5,61.0,43.425,31.475,52.025,11.875,5.4,1.805,10.375,0.05,0.275,27.825,80.25,1.0,272.0,9.0,744.0,90.4,Satisfactory
2023-08-19 07:00:00,vishakhapattanam,36.75,88.0,39.975,25.45,46.025,9.45,12.05,0.87,10.2,1.875,10.025,28.675,79.25,2.4,274.25,158.0,741.0,88.2,Satisfactory
2023-08-20 18:00:00,vishakhapattanam,39.5,93.75,26.075,25.775,34.925,11.45,4.025,0.94,10.0,0.2,0.2,30.95,74.0,1.75,259.25,8.25,742.0,93.9,Satisfactory
2023-08-22 04:00:00,vishakhapattanam,31.25,75.75,51.0,26.325,55.475,12.475,22.475,0.822,10.325,1.825,3.25,27.65,85.0,0.625,314.25,9.0,742.0,76.2,Satisfactory
2023-08-23 15:00:00,vishakhapattanam,33.0,80.0,19.5,29.5,31.575,6.0,12.175,1.745,11.175,3.9,6.9,36.9,64.5,2.95,259.25,202.25,742.0,87.5,Satisfactory
2023-08-25 02:00:00,vishakhapattanam,38.25,89.5,42.95,20.05,45.6,18.425,16.0,0.165,7.05,0.175,0.4,27.475,81.5,1.775,292.0,9.0,742.5,89.7,Satisfactory
2023-08-26 12:00:00,vishakhapattanam,39.0,66.75,51.925,24.65,55.225,10.95,4.7,0.602,10.0,0.675,1.4,25.475,89.0,1.7,276.5,76.0,744.0,67.4,Satisfactory
2023-08-27 23:00:00,vishakhapattanam,41.0,108.0,30.25,16.25,33.225,10.9,8.15,0.83,11.45,0.95,1.925,29.525,81.0,1.475,283.0,9.0,743.0,106.3,Moderate
2023-08-29 10:00:00,vishakhapattanam,46.75,167.75,14.1,12.05,17.875,9.8,0.964,0.855,11.425,1.0,2.075,35.05,68.0,2.525,147.25,477.25,745.0,145.7,Moderate
2023-08-30 20:00:00,vishakhapattanam,69.5,245.5,25.6,31.075,37.325,11.575,16.9,1.925,16.8,2.125,4.425,31.775,73.25,1.3,286.75,8.75,744.0,197.0,Moderate
